ID,English,Others,Japanese
faithquestfailed,Get out of my sight! I don't wanna see any of your faces. I don't what to do with my life. I...,Get the fuck off! You have failed my quest. You were suppose to learn my name so I would appear here but noo.... You thought she is some knock off character referenced from a famous work. It's alright if you use her like rest.,私の視界から消えてください、私はもう誰も信じません。
tedcommentvessel1,Damn it! I'm just one step away from fucking that sweet ass again. Maybe I should transfer Wendy's soul in Mrs. Hillford's body.,"A tall hot MILF right in front my eyes! Damn, I can't let this opportunity go away. Let's transfer Kaori's soul into this body.",くそー！もうあと一歩で平川さんのお尻をまた犯せるよ。かおりちゃんの魂をこの体に移したほうがいいよ。
tedcommentvessel2,I help her performing a ritual. Uhh... I don't think she will mind if I transfer Wendy's soul in her body.,She said I can transfer Kaori's soul into her to bang her. Well... as long as Kaori's ready I should try using this vessel.,私は彼女の儀式を手伝ったので、この器を使っても大丈夫だと思います。
tedcommentvessel3,This doll is exact replica of that lady. Many people were ready to pay million to get their hand on this doll just see how it feel to fuck her. I feel sorry for the guy who bought it but it's mine now.,You will see a cursing letter of the man who bought this doll in the first place. Just a little detail LAGS want to add.,この人形は志々目さんの正確なレプリカですと肛門腔。何百万も払った奴には申し訳ないが、それは私のものだ。
tedcommentvessel31,Fuck! I'm already missing this doll. I should put Wendy's soul back into it for some time.,I'm big fan of Junsa now so I want to transfer Kaori's soul in this doll.,クソッ！志々目さんの人形が大好きだ。この人形にかおりちゃんの魂を戻したほうがいい。
tedcommentvessel4,(Mesmerized...) Ohhh... Wendy is so beautiful. I should quit fooling around get her back in her own body.,My lovely wife! I just have to put her soul back into this body and she will be all mine.,
whooshboytalk1,"So now you are enjoying my dick, you dumb slut. When I expressed my feeling to you last year you rejected my love and  embarrassed me in front of whole college. Thanks to Kent you are getting what you truly deserve. A good ass pounding from me every night.",Do you see a blonde guy in class 3-2? He will be a boss in CB remake. He helped me getting this chick by making her lust of cocks.,これは、私の愛を拒否したときに得られるものです。くにおのおかげで、私は毎晩このふしだらな尻を犯すことができます。
whooshboytalk2,Huh... what are you looking at? Oh.... it's huge right. You can get a surgery to make yours bigger as mine  in Sweet-Lake city for 20000 coins. I did mine to punish this bitch. I know it's expensive but her moans worth it. Huh? You don't need it because yours already big enough. You are bluffing.,We are just some random NPCs. You know where this position come from. LAGS stumble upon it by accident and now he wants to remind people who might have forgotten about it.,何を見てるんですか？ すごく大きいですよね。スウィート レイク シティで 20000 コインで手術を受けました。
whooshboytalk3,Whooshie whooshh.... whooshie woshhh.... whoshie woshhh...,Gooos--- No... wooosshhhiee.. woooshhh.... wooosshhhiee.. woooshhh.... ,うわぁ...うわぁ...うわぁ...うわぁ...
whooshboytalk4,"Hey, Cass... Why did you cut your hair short? I love to pull your hair while I'm pounding you. Every girls loves it. Hey, bro... your girlfriend likes it too right. Tell this bitch.",No! She is mine. You get more than 25 girls and I only got this one. I know I'm not a protagonist but I at least deserve one.,なぜ髪を切ったんですか？私はあなたとセックスするときに髪を引っ張るのが大好きです。
whooshboytalk5,Nahh... don't try to talk to her right now. She is mesmerized by my massive cock. Look she can't even mutter a single word. Only lustful moans are coming out of her mouth. Maybe I should putting it in her mouth next.,Nah! She is alright... She is been taking it for a month now. I just request her to moan to arouse me.,彼女は今あなたと話すことができません。彼女は私の巨大なチンポに魅了されています。
threesomegroup11,What! You guys want me to suck this guys cock? There is no fucking way I'm doing that. It's gross!,"Sorry, you can't join us. There is no animation for that.",何!この人のチンポをしゃぶらせたいのですか?そんなことはしません。気持ち悪いです!
threesomegroup12,"Hey, do you want to join in? This girl won't suck you off but why don't you ask our boss Kent. He has another girl reserved for his special clients. That bastard won't let us fuck her unless we pay him real good. Why don't you ask him? And if he does. I wanna fuck her too... You know, I told you about it so it will be my reward.",You can't join any of animations but there is a blonde girl you can fuck. Look for hints to find her.,あなたも楽しみたいですか?私たちの上司に聞いてみませんか?彼はきっとあなたのために女の子を持っています。
